15,1,5
16,1,5
1,2,5
3,2,5
4,2,5
16,2,5
1,3,5
2,3,5
4,3,5
5,3,5
2,4,5
3,4,5
5,4,5
6,4,5
3,5,5
4,5,5
6,5,5
7,5,5
4,6,5
5,6,5
7,6,5
8,6,5
5,7,5
6,7,5
8,7,5
9,7,5
6,8,5
7,8,5
9,8,5
10,8,5
7,9,5
8,9,5
10,9,5
11,9,5
8,10,5
9,10,5
11,10,5
12,10,5
9,11,5
10,11,5
12,11,5
13,11,5
10,12,5
11,12,5
13,12,5
14,12,5
11,13,5
12,13,5
14,13,5
15,13,5
12,14,5
13,14,5
15,14,5
16,14,5
1,15,5
13,15,5
14,15,5
16,15,5
1,16,5
2,16,5
14,16,5
15,16,5
2,1,6
3,1,6
15,1,6
16,1,6
1,2,6
3,2,6
4,2,6
16,2,6
1,3,6
2,3,6
4,3,6
5,3,6
2,4,6
3,4,6
5,4,6
6,4,6
3,5,6
4,5,6
6,5,6
7,5,6
4,6,6
5,6,6
7,6,6
8,6,6
5,7,6
6,7,6
8,7,6
9,7,6
6,8,6
7,8,6
9,8,6
10,8,6
7,9,6
8,9,6
10,9,6
11,9,6
8,10,6
9,10,6
11,10,6
12,10,6
9,11,6
10,11,6
12,11,6
13,11,6
10,12,6
11,12,6
13,12,6
14,12,6
11,13,6
12,13,6
14,13,6
15,13,6
12,14,6
13,14,6
15,14,6
16,14,6
1,15,6
13,15,6
14,15,6
16,15,6
1,16,6
2,16,6
14,16,6
15,16,6
2,1,7
3,1,7
15,1,7
16,1,7
1,2,7
3,2,7
4,2,7
16,2,7
1,3,7
2,3,7
4,3,7
5,3,7
2,4,7
3,4,7
5,4,7
6,4,7
3,5,7
4,5,7
6,5,7
7,5,7
4,6,7
5,6,7
7,6,7
8,6,7
5,7,7
6,7,7
8,7,7
9,7,7
6,8,7
7,8,7
9,8,7
10,8,7
7,9,7
8,9,7
10,9,7
11,9,7
8,10,7
9,10,7
11,10,7
12,10,7
9,11,7
10,11,7
12,11,7
13,11,7
10,12,7
11,12,7
13,12,7
14,12,7
11,13,7
12,13,7
14,13,7
15,13,7
12,14,7
13,14,7
15,14,7
16,14,7
1,15,7
13,15,7
14,15,7
16,15,7
1,16,7
2,16,7
14,16,7
15,16,7
2,1,8
3,1,8
15,1,8
16,1,8
1,2,8
3,2,8
4,2,8
16,2,8
1,3,8
2,3,8
4,3,8
5,3,8
2,4,8
3,4,8
5,4,8
6,4,8
3,5,8
4,5,8
6,5,8
7,5,8
4,6,8
5,6,8
7,6,8
8,6,8
5,7,8
6,7,8
8,7,8
9,7,8
6,8,8
7,8,8
9,8,8
10,8,8
7,9,8
8,9,8
10,9,8
11,9,8
8,10,8
9,10,8
11,10,8
12,10,8
9,11,8
10,11,8
12,11,8
13,11,8
10,12,8
11,12,8
13,12,8
14,12,8
11,13,8
12,13,8
14,13,8
15,13,8
12,14,8
13,14,8
15,14,8
16,14,8
1,15,8
13,15,8
14,15,8
16,15,8
1,16,8
2,16,8
14,16,8
15,16,8
2,1,9
3,1,9
15,1,9
16,1,9
1,2,9
3,2,9
4,2,9
16,2,9
1,3,9
2,3,9
4,3,9
5,3,9
2,4,9
3,4,9
5,4,9
6,4,9
3,5,9
4,5,9
6,5,9
7,5,9
4,6,9
5,6,9
7,6,9
8,6,9
5,7,9
6,7,9
8,7,9
9,7,9
6,8,9
7,8,9
9,8,9
10,8,9
7,9,9
8,9,9
10,9,9
11,9,9
8,10,9
9,10,9
11,10,9
12,10,9
9,11,9
10,11,9
12,11,9
13,11,9
10,12,9
11,12,9
13,12,9
14,12,9
11,13,9
12,13,9
14,13,9
15,13,9
12,14,9
13,14,9
15,14,9
16,14,9
1,15,9
13,15,9
14,15,9
16,15,9
1,16,9
2,16,9
14,16,9
15,16,9
2,1,10
3,1,10
4,1,10
15,1,10
16,1,10
1,2,10
3,2,10
4,2,10
16,2,10
1,3,10
2,3,10
4,3,10
5,3,10
2,4,10
3,4,10
5,4,10
6,4,10
3,5,10
4,5,10
6,5,10
7,5,10
5,6,10
7,6,10
8,6,10
5,7,10
6,7,10
8,7,10
9,7,10
6,8,10
7,8,10
9,8,10
10,8,10
7,9,10
8,9,10
10,9,10
11,9,10
8,10,10
9,10,10
11,10,10
12,10,10
9,11,10
10,11,10
12,11,10
13,11,10
10,12,10
11,12,10
13,12,10
14,12,10
11,13,10
12,13,10
14,13,10
15,13,10
12,14,10
13,14,10
15,14,10
16,14,10
1,15,10
13,15,10
14,15,10
16,15,10
1,16,10
2,16,10
14,16,10
15,16,10
2,1,11
3,1,11
4,1,11
16,1,11
1,2,11
3,2,11
4,2,11
16,2,11
1,3,11
2,3,11
4,3,11
5,3,11
2,4,11
3,4,11
5,4,11
6,4,11
3,5,11
4,5,11
6,5,11
7,5,11
5,6,11
7,6,11
8,6,11
5,7,11
6,7,11
8,7,11
9,7,11
6,8,11
7,8,11
9,8,11
10,8,11
7,9,11
8,9,11
10,9,11
11,9,11
8,10,11
9,10,11
11,10,11
9,11,11
10,11,11
12,11,11
13,11,11
10,12,11
11,12,11
13,12,11
14,12,11
15,12,11
11,13,11
12,13,11
14,13,11
15,13,11
12,14,11
13,14,11
15,14,11
16,14,11
1,15,11
12,15,11
13,15,11
14,15,11
16,15,11
1,16,11
2,16,11
14,16,11
15,16,11
2,1,12
3,1,12
4,1,12
16,1,12
1,2,12
3,2,12
4,2,12
16,2,12
1,3,12
2,3,12
4,3,12
5,3,12
2,4,12
3,4,12
5,4,12
6,4,12
3,5,12
4,5,12
6,5,12
7,5,12
5,6,12
7,6,12
8,6,12
5,7,12
6,7,12
8,7,12
9,7,12
6,8,12
7,8,12
9,8,12
10,8,12
7,9,12
8,9,12
10,9,12
11,9,12
8,10,12
9,10,12
11,10,12
9,11,12
10,11,12
12,11,12
13,11,12
10,12,12
11,12,12
13,12,12
14,12,12
15,12,12
11,13,12
12,13,12
14,13,12
15,13,12
12,14,12
13,14,12
15,14,12
16,14,12
1,15,12
12,15,12
13,15,12
14,15,12
16,15,12
1,16,12
2,16,12
14,16,12
15,16,12
2,1,13
3,1,13
16,1,13
1,2,13
3,2,13
4,2,13
16,2,13
1,3,13
2,3,13
4,3,13
5,3,13
2,4,13
3,4,13
5,4,13
6,4,13
3,5,13
4,5,13
6,5,13
7,5,13
4,6,13
5,6,13
7,6,13
8,6,13
5,7,13
6,7,13
8,7,13
9,7,13
6,8,13
7,8,13
9,8,13
10,8,13
8,9,13
10,9,13
11,9,13
7,10,13
8,10,13
9,10,13
11,10,13
9,11,13
10,11,13
12,11,13
13,11,13
10,12,13
11,12,13
13,12,13
14,12,13
15,12,13
11,13,13
12,13,13
14,13,13
15,13,13
12,14,13
13,14,13
15,14,13
16,14,13
1,15,13
12,15,13
13,15,13
14,15,13
16,15,13
1,16,13
2,16,13
14,16,13
15,16,13
2,1,14
3,1,14
16,1,14
1,2,14
3,2,14
4,2,14
16,2,14
1,3,14
2,3,14
4,3,14
5,3,14
16,3,14
2,4,14
3,4,14
5,4,14
6,4,14
3,5,14
4,5,14
6,5,14
7,5,14
4,6,14
5,6,14
7,6,14
8,6,14
5,7,14
6,7,14
8,7,14
9,7,14
10,7,14
6,8,14
7,8,14
9,8,14
10,8,14
8,9,14
10,9,14
11,9,14
7,10,14
8,10,14
9,10,14
11,10,14
9,11,14
10,11,14
12,11,14
13,11,14
11,12,14
13,12,14
14,12,14
15,12,14
11,13,14
12,13,14
14,13,14
15,13,14
12,14,14
13,14,14
15,14,14
1,15,14
12,15,14
13,15,14
14,15,14
16,15,14
1,16,14
2,16,14
14,16,14
15,16,14
2,1,15
3,1,15
16,1,15
1,2,15
3,2,15
4,2,15
16,2,15
1,3,15
2,3,15
4,3,15
5,3,15
16,3,15
2,4,15
3,4,15
5,4,15
6,4,15
3,5,15
4,5,15
6,5,15
7,5,15
4,6,15
5,6,15
7,6,15
8,6,15
5,7,15
6,7,15
8,7,15
9,7,15
10,7,15
6,8,15
7,8,15
9,8,15
10,8,15
8,9,15
10,9,15
11,9,15
7,10,15
8,10,15
9,10,15
11,10,15
9,11,15
10,11,15
12,11,15
13,11,15
11,12,15
13,12,15
14,12,15
15,12,15
11,13,15
12,13,15
14,13,15
15,13,15
12,14,15
13,14,15
15,14,15
1,15,15
12,15,15
13,15,15
14,15,15
16,15,15
1,16,15
2,16,15
14,16,15
15,16,15
2,1,16
3,1,16
16,1,16
1,2,16
3,2,16
4,2,16
16,2,16
1,3,16
2,3,16
4,3,16
5,3,16
16,3,16
2,4,16
3,4,16
5,4,16
6,4,16
3,5,16
4,5,16
6,5,16
7,5,16
4,6,16
5,6,16
7,6,16
8,6,16
5,7,16
6,7,16
8,7,16
9,7,16
10,7,16
6,8,16
7,8,16
9,8,16
10,8,16
11,8,16
7,9,16
8,9,16
10,9,16
11,9,16
8,10,16
9,10,16
11,10,16
9,11,16
10,11,16
12,11,16
13,11,16
11,12,16
13,12,16
14,12,16
15,12,16
12,13,16
14,13,16
15,13,16
12,14,16
13,14,16
15,14,16
1,15,16
12,15,16
13,15,16
14,15,16
16,15,16
1,16,16
2,16,16
14,16,16
15,16,16
2,1,17
16,1,17
1,2,17
3,2,17
4,2,17
16,2,17
1,3,17
2,3,17
4,3,17
5,3,17
16,3,17
2,4,17
3,4,17
5,4,17
6,4,17
3,5,17
4,5,17
6,5,17
7,5,17
4,6,17
5,6,17
7,6,17
8,6,17
5,7,17
6,7,17
8,7,17
9,7,17
10,7,17
6,8,17
7,8,17
9,8,17
10,8,17
11,8,17
7,9,17
8,9,17
10,9,17
11,9,17
8,10,17
9,10,17
11,10,17
9,11,17
10,11,17
12,11,17
13,11,17
14,11,17
11,12,17
13,12,17
14,12,17
15,12,17
12,13,17
14,13,17
15,13,17
12,14,17
13,14,17
15,14,17
1,15,17
12,15,17
13,15,17
14,15,17
16,15,17
1,16,17
2,16,17
3,16,17
15,16,17
2,1,18
3,1,18
16,1,18
1,2,18
3,2,18
4,2,18
16,2,18
1,3,18
2,3,18
4,3,18
5,3,18
16,3,18
2,4,18
3,4,18
5,4,18
6,4,18
3,5,18
4,5,18
6,5,18
7,5,18
5,6,18
7,6,18
8,6,18
4,7,18
5,7,18
6,7,18
8,7,18
9,7,18
10,7,18
6,8,18
7,8,18
9,8,18
10,8,18
11,8,18
7,9,18
8,9,18
10,9,18
11,9,18
8,10,18
9,10,18
11,10,18
9,11,18
10,11,18
12,11,18
13,11,18
11,12,18
13,12,18
14,12,18
15,12,18
12,13,18
14,13,18
15,13,18
12,14,18
13,14,18
15,14,18
1,15,18
12,15,18
13,15,18
14,15,18
16,15,18
1,16,18
2,16,18
14,16,18
15,16,18
2,1,19
3,1,19
16,1,19
1,2,19
3,2,19
16,2,19
1,3,19
2,3,19
4,3,19
5,3,19
16,3,19
1,4,19
2,4,19
3,4,19
5,4,19
7,4,19
3,5,19
4,5,19
6,5,19
7,5,19
4,6,19
5,6,19
7,6,19
8,6,19
4,7,19
5,7,19
6,7,19
8,7,19
9,7,19
10,7,19
6,8,19
7,8,19
9,8,19
10,8,19
11,8,19
6,9,19
8,9,19
10,9,19
11,9,19
8,10,19
9,10,19
11,10,19
9,11,19
10,11,19
12,11,19
13,11,19
11,12,19
13,12,19
14,12,19
15,12,19
12,13,19
14,13,19
15,13,19
12,14,19
13,14,19
15,14,19
12,15,19
13,15,19
14,15,19
16,15,19
1,16,19
2,16,19
14,16,19
15,16,19
2,1,20
3,1,20
16,1,20
1,2,20
3,2,20
16,2,20
1,3,20
2,3,20
4,3,20
5,3,20
16,3,20
1,4,20
2,4,20
3,4,20
5,4,20
7,4,20
3,5,20
4,5,20
6,5,20
7,5,20
4,6,20
5,6,20
7,6,20
8,6,20
9,6,20
10,6,20
4,7,20
5,7,20
6,7,20
8,7,20
6,8,20
7,8,20
9,8,20
10,8,20
11,8,20
6,9,20
8,9,20
10,9,20
11,9,20
8,10,20
9,10,20
11,10,20
9,11,20
10,11,20
12,11,20
13,11,20
11,12,20
13,12,20
14,12,20
15,12,20
12,13,20
14,13,20
15,13,20
12,14,20
13,14,20
15,14,20
12,15,20
13,15,20
14,15,20
16,15,20
1,16,20
2,16,20
14,16,20
15,16,20
2,1,21
3,1,21
16,1,21
1,2,21
3,2,21
16,2,21
1,3,21
2,3,21
4,3,21
5,3,21
16,3,21
1,4,21
2,4,21
3,4,21
5,4,21
3,5,21
4,5,21
6,5,21
7,5,21
4,6,21
5,6,21
7,6,21
8,6,21
9,6,21
10,6,21
4,7,21
5,7,21
6,7,21
8,7,21
6,8,21
7,8,21
9,8,21
10,8,21
11,8,21
6,9,21
7,9,21
8,9,21
10,9,21
11,9,21
8,10,21
9,10,21
11,10,21
9,11,21
10,11,21
12,11,21
13,11,21
11,12,21
13,12,21
14,12,21
15,12,21
12,13,21
14,13,21
15,13,21
12,14,21
13,14,21
15,14,21
12,15,21
13,15,21
14,15,21
16,15,21
1,16,21
2,16,21
14,16,21
15,16,21
2,1,22
3,1,22
16,1,22
1,2,22
3,2,22
16,2,22
1,3,22
2,3,22
4,3,22
5,3,22
16,3,22
1,4,22
2,4,22
3,4,22
5,4,22
6,4,22
3,5,22
4,5,22
6,5,22
7,5,22
4,6,22
5,6,22
7,6,22
8,6,22
4,7,22
5,7,22
6,7,22
8,7,22
9,7,22
10,7,22
6,8,22
7,8,22
9,8,22
10,8,22
11,8,22
7,9,22
8,9,22
10,9,22
11,9,22
8,10,22
9,10,22
11,10,22
9,11,22
10,11,22
12,11,22
13,11,22
11,12,22
13,12,22
14,12,22
15,12,22
12,13,22
14,13,22
15,13,22
12,14,22
13,14,22
15,14,22
12,15,22
13,15,22
14,15,22
16,15,22
1,16,22
2,16,22
14,16,22
15,16,22
2,1,23
3,1,23
16,1,23
1,2,23
3,2,23
16,2,23
1,3,23
2,3,23
4,3,23
5,3,23
16,3,23
1,4,23
2,4,23
3,4,23
5,4,23
6,4,23
3,5,23
4,5,23
6,5,23
7,5,23
4,6,23
5,6,23
7,6,23
4,7,23
5,7,23
6,7,23
8,7,23
9,7,23
10,7,23
6,8,23
7,8,23
9,8,23
10,8,23
11,8,23
7,9,23
8,9,23
10,9,23
11,9,23
8,10,23
9,10,23
11,10,23
8,11,23
9,11,23
10,11,23
12,11,23
13,11,23
14,11,23
11,12,23
13,12,23
14,12,23
15,12,23
12,13,23
14,13,23
15,13,23
12,14,23
13,14,23
15,14,23
12,15,23
13,15,23
14,15,23
16,15,23
1,16,23
2,16,23
15,16,23
2,1,24
3,1,24
16,1,24
1,2,24
3,2,24
16,2,24
1,3,24
2,3,24
4,3,24
5,3,24
16,3,24
1,4,24
2,4,24
3,4,24
5,4,24
6,4,24
3,5,24
4,5,24
6,5,24
7,5,24
4,6,24
5,6,24
7,6,24
4,7,24
5,7,24
6,7,24
8,7,24
9,7,24
10,7,24
6,8,24
7,8,24
9,8,24
10,8,24
11,8,24
7,9,24
8,9,24
10,9,24
11,9,24
8,10,24
9,10,24
11,10,24
8,11,24
9,11,24
10,11,24
12,11,24
13,11,24
14,11,24
11,12,24
13,12,24
14,12,24
15,12,24
12,13,24
14,13,24
15,13,24
12,14,24
13,14,24
15,14,24
12,15,24
13,15,24
14,15,24
16,15,24
1,16,24
2,16,24
15,16,24
2,1,25
3,1,25
16,1,25
1,2,25
16,2,25
1,3,25
2,3,25
4,3,25
5,3,25
16,3,25
1,4,25
2,4,25
3,4,25
5,4,25
6,4,25
3,5,25
4,5,25
6,5,25
7,5,25
4,6,25
5,6,25
7,6,25
4,7,25
5,7,25
6,7,25
8,7,25
9,7,25
10,7,25
6,8,25
7,8,25
9,8,25
10,8,25
11,8,25
7,9,25
8,9,25
10,9,25
11,9,25
8,10,25
9,10,25
11,10,25
8,11,25
9,11,25
10,11,25
12,11,25
13,11,25
14,11,25
11,12,25
13,12,25
14,12,25
15,12,25
12,13,25
14,13,25
15,13,25
12,14,25
13,14,25
15,14,25
12,15,25
13,15,25
14,15,25
16,15,25
1,16,25
2,16,25
3,16,25
15,16,25
2,1,26
3,1,26
16,1,26
1,2,26
16,2,26
1,3,26
2,3,26
4,3,26
5,3,26
16,3,26
1,4,26
2,4,26
3,4,26
5,4,26
6,4,26
3,5,26
4,5,26
6,5,26
7,5,26
4,6,26
5,6,26
7,6,26
4,7,26
5,7,26
6,7,26
8,7,26
9,7,26
10,7,26
6,8,26
7,8,26
9,8,26
10,8,26
11,8,26
7,9,26
8,9,26
10,9,26
11,9,26
8,10,26
9,10,26
11,10,26
8,11,26
9,11,26
10,11,26
12,11,26
13,11,26
14,11,26
11,12,26
13,12,26
14,12,26
15,12,26
12,13,26
14,13,26
15,13,26
12,14,26
13,14,26
15,14,26
12,15,26
13,15,26
14,15,26
16,15,26
1,16,26
2,16,26
3,16,26
15,16,26
2,1,27
3,1,27
16,1,27
1,2,27
16,2,27
1,3,27
2,3,27
4,3,27
5,3,27
16,3,27
1,4,27
2,4,27
3,4,27
5,4,27
6,4,27
3,5,27
4,5,27
6,5,27
7,5,27
4,6,27
5,6,27
7,6,27
4,7,27
5,7,27
6,7,27
8,7,27
9,7,27
10,7,27
6,8,27
7,8,27
9,8,27
10,8,27
11,8,27
7,9,27
8,9,27
10,9,27
11,9,27
8,10,27
9,10,27
11,10,27
8,11,27
9,11,27
10,11,27
12,11,27
13,11,27
14,11,27
11,12,27
13,12,27
14,12,27
15,12,27
12,13,27
14,13,27
15,13,27
12,14,27
13,14,27
15,14,27
12,15,27
13,15,27
14,15,27
16,15,27
1,16,27
2,16,27
3,16,27
15,16,27
2,1,28
3,1,28
16,1,28
1,2,28
16,2,28
1,3,28
2,3,28
4,3,28
5,3,28
16,3,28
3,4,28
5,4,28
6,4,28
1,5,28
2,5,28
3,5,28
4,5,28
6,5,28
16,5,28
4,6,28
5,6,28
7,6,28
4,7,28
5,7,28
6,7,28
8,7,28
9,7,28
10,7,28
6,8,28
7,8,28
9,8,28
10,8,28
11,8,28
7,9,28
8,9,28
10,9,28
11,9,28
7,10,28
8,10,28
9,10,28
11,10,28
8,11,28
9,11,28
10,11,28
12,11,28
13,11,28
15,11,28
11,12,28
13,12,28
14,12,28
15,12,28
12,13,28
14,13,28
15,13,28
12,14,28
13,14,28
15,14,28
12,15,28
13,15,28
14,15,28
1,16,28
2,16,28
3,16,28
14,16,28
2,1,29
3,1,29
4,1,29
16,1,29
1,2,29
16,2,29
1,3,29
2,3,29
4,3,29
5,3,29
16,3,29
1,4,29
2,4,29
3,4,29
5,4,29
6,4,29
16,4,29
3,5,29
4,5,29
6,5,29
4,6,29
5,6,29
7,6,29
5,7,29
6,7,29
8,7,29
9,7,29
10,7,29
6,8,29
7,8,29
9,8,29
10,8,29
11,8,29
7,9,29
8,9,29
10,9,29
11,9,29
7,10,29
8,10,29
9,10,29
11,10,29
8,11,29
9,11,29
10,11,29
12,11,29
13,11,29
15,11,29
11,12,29
13,12,29
14,12,29
15,12,29
12,13,29
14,13,29
15,13,29
12,14,29
13,14,29
15,14,29
12,15,29
13,15,29
14,15,29
1,16,29
2,16,29
3,16,29
14,16,29
2,1,30
3,1,30
4,1,30
16,1,30
1,2,30
16,2,30
1,3,30
2,3,30
4,3,30
5,3,30
16,3,30
1,4,30
2,4,30
3,4,30
5,4,30
6,4,30
16,4,30
3,5,30
4,5,30
6,5,30
4,6,30
5,6,30
7,6,30
5,7,30
6,7,30
8,7,30
9,7,30
10,7,30
11,7,30
6,8,30
7,8,30
9,8,30
10,8,30
11,8,30
7,9,30
8,9,30
10,9,30
11,9,30
7,10,30
8,10,30
9,10,30
11,10,30
8,11,30
9,11,30
10,11,30
12,11,30
13,11,30
15,11,30
13,12,30
14,12,30
15,12,30
12,13,30
14,13,30
15,13,30
12,14,30
13,14,30
15,14,30
12,15,30
13,15,30
14,15,30
1,16,30
2,16,30
3,16,30
14,16,30
2,1,31
3,1,31
4,1,31
16,1,31
1,2,31
16,2,31
1,3,31
2,3,31
4,3,31
5,3,31
16,3,31
1,4,31
2,4,31
3,4,31
5,4,31
6,4,31
16,4,31
3,5,31
4,5,31
6,5,31
4,6,31
5,6,31
7,6,31
5,7,31
6,7,31
8,7,31
9,7,31
10,7,31
11,7,31
6,8,31
7,8,31
9,8,31
10,8,31
11,8,31
7,9,31
8,9,31
10,9,31
11,9,31
7,10,31
8,10,31
9,10,31
11,10,31
8,11,31
9,11,31
10,11,31
12,11,31
13,11,31
15,11,31
13,12,31
14,12,31
15,12,31
12,13,31
14,13,31
15,13,31
12,14,31
13,14,31
15,14,31
12,15,31
13,15,31
14,15,31
1,16,31
2,16,31
3,16,31
14,16,31
2,1,32
3,1,32
4,1,32
16,1,32
1,2,32
16,2,32
1,3,32
2,3,32
4,3,32
5,3,32
16,3,32
1,4,32
2,4,32
3,4,32
5,4,32
6,4,32
16,4,32
3,5,32
4,5,32
6,5,32
4,6,32
5,6,32
7,6,32
5,7,32
6,7,32
8,7,32
9,7,32
10,7,32
11,7,32
6,8,32
7,8,32
9,8,32
10,8,32
11,8,32
7,9,32
8,9,32
10,9,32
11,9,32
7,10,32
8,10,32
9,10,32
11,10,32
8,11,32
9,11,32
10,11,32
12,11,32
13,11,32
15,11,32
13,12,32
14,12,32
15,12,32
12,13,32
14,13,32
15,13,32
12,14,32
13,14,32
15,14,32
12,15,32
13,15,32
14,15,32
1,16,32
2,16,32
3,16,32
14,16,32
2,1,33
3,1,33
4,1,33
16,1,33
1,2,33
16,2,33
1,3,33
2,3,33
4,3,33
5,3,33
16,3,33
1,4,33
2,4,33
3,4,33
5,4,33
6,4,33
16,4,33
3,5,33
4,5,33
6,5,33
4,6,33
5,6,33
7,6,33
5,7,33
6,7,33
8,7,33
9,7,33
10,7,33
11,7,33
6,8,33
7,8,33
9,8,33
10,8,33
11,8,33
7,9,33
8,9,33
10,9,33
11,9,33
7,10,33
8,10,33
9,10,33
11,10,33
8,11,33
9,11,33
10,11,33
12,11,33
13,11,33
15,11,33
13,12,33
14,12,33
15,12,33
12,13,33
14,13,33
15,13,33
12,14,33
13,14,33
15,14,33
12,15,33
13,15,33
14,15,33
1,16,33
2,16,33
3,16,33
14,16,33
2,1,34
3,1,34
4,1,34
16,1,34
1,2,34
16,2,34
1,3,34
2,3,34
4,3,34
5,3,34
16,3,34
1,4,34
2,4,34
3,4,34
5,4,34
16,4,34
3,5,34
4,5,34
6,5,34
4,6,34
5,6,34
7,6,34
5,7,34
6,7,34
8,7,34
9,7,34
10,7,34
11,7,34
6,8,34
7,8,34
9,8,34
10,8,34
11,8,34
6,9,34
7,9,34
8,9,34
10,9,34
11,9,34
7,10,34
8,10,34
9,10,34
11,10,34
8,11,34
9,11,34
10,11,34
12,11,34
13,11,34
15,11,34
13,12,34
14,12,34
15,12,34
12,13,34
14,13,34
15,13,34
12,14,34
13,14,34
15,14,34
12,15,34
13,15,34
14,15,34
1,16,34
2,16,34
3,16,34
14,16,34
2,1,35
3,1,35
4,1,35
16,1,35
1,2,35
16,2,35
1,3,35
2,3,35
4,3,35
5,3,35
16,3,35
1,4,35
2,4,35
3,4,35
5,4,35
16,4,35
3,5,35
4,5,35
6,5,35
4,6,35
5,6,35
7,6,35
5,7,35
6,7,35
8,7,35
9,7,35
10,7,35
11,7,35
6,8,35
7,8,35
9,8,35
10,8,35
11,8,35
6,9,35
7,9,35
8,9,35
10,9,35
11,9,35
7,10,35
8,10,35
9,10,35
11,10,35
8,11,35
9,11,35
10,11,35
12,11,35
13,11,35
14,11,35
15,11,35
13,12,35
14,12,35
15,12,35
12,13,35
14,13,35
15,13,35
12,14,35
13,14,35
15,14,35
12,15,35
13,15,35
14,15,35
1,16,35
2,16,35
3,16,35
2,1,36
3,1,36
4,1,36
16,1,36
1,2,36
16,2,36
1,3,36
2,3,36
4,3,36
5,3,36
16,3,36
1,4,36
2,4,36
3,4,36
5,4,36
16,4,36
3,5,36
4,5,36
6,5,36
4,6,36
5,6,36
7,6,36
5,7,36
6,7,36
8,7,36
9,7,36
10,7,36
11,7,36
6,8,36
